keyword,period,t,ma4,ma12,d_ratio,season_ok,base_ok,D,S,C,opportunity,score,news_4w,evaluable,hit4,hit8
슬리핑 마스크,2026-04-13,145,5.213,7.356,0.709,False,True,False,False,False,False,,2,True,True,True
슬리핑 마스크,2026-04-20,146,5.192,7.072,0.734,False,True,False,False,False,False,,2,True,True,False
슬리핑 마스크,2026-04-27,147,5.203,6.805,0.764,False,True,False,False,False,False,,2,True,True,False
슬리핑 마스크,2026-05-04,148,5.736,6.457,0.888,False,True,False,False,False,False,,1,True,False,
슬리핑 마스크,2026-05-11,149,5.522,6.382,0.865,False,True,False,False,False,False,,0,True,False,
슬리핑 마스크,2026-05-18,150,5.096,6.294,0.81,False,True,False,False,False,False,,0,True,False,
슬리핑 마스크,2026-05-25,151,4.733,6.148,0.77,False,True,False,False,False,False,,0,True,False,
시카,2024-07-22,55,73.62,75.472,0.975,False,True,False,False,False,False,,5,True,True,True
시카,2024-07-29,56,73.006,75.342,0.969,False,True,False,False,False,False,,8,True,True,True
시카,2024-08-05,57,71.944,75.33,0.955,False,True,False,False,False,False,,9,True,True,True
시카,2024-08-12,58,70.8,75.283,0.94,False,True,False,False,True,False,,10,True,True,True
시카,2024-08-19,59,69.29,75.759,0.915,False,True,False,False,True,False,,10,True,True,True
시카,2024-08-26,60,69.396,75.503,0.919,False,True,False,True,False,False,,4,True,True,True
시카,2024-09-02,61,70.033,74.969,0.934,False,True,False,True,False,False,,3,True,True,True
시카,2024-09-09,62,69.101,74.206,0.931,False,True,False,True,False,False,,2,True,True,True
시카,2024-09-16,63,67.744,72.499,0.934,False,True,False,True,False,False,,2,True,True,True
시카,2024-09-23,64,66.529,72.019,0.924,False,True,False,True,False,False,,1,True,True,True
시카,2024-09-30,65,65.337,72.094,0.906,False,True,False,True,False,False,,0,True,True,True
시카,2024-10-07,66,65.278,71.461,0.913,False,True,False,True,False,False,,0,True,True,True
시카,2024-10-14,67,66.163,70.218,0.942,False,True,False,True,False,False,,6,True,True,True
시카,2024-10-21,68,63.768,69.644,0.916,False,True,False,True,False,False,,6,True,True,True
시카,2024-10-28,69,64.122,69.105,0.928,False,True,False,True,False,False,,6,True,True,True
시카,2024-11-04,70,64.913,68.393,0.949,False,True,False,True,False,False,,6,True,True,False
시카,2024-11-11,71,64.453,67.732,0.952,False,True,False,True,False,False,,0,True,True,False
시카,2024-11-18,72,64.028,66.564,0.962,False,True,False,True,False,False,,0,True,True,True
시카,2024-11-25,73,60.323,66.498,0.907,False,True,False,True,False,False,,0,True,True,True
시카,2024-12-02,74,59.12,66.431,0.89,False,True,False,True,False,False,,1,True,True,True
시카,2024-12-09,75,58.896,66.12,0.891,False,True,False,True,False,False,,1,True,True,True
시카,2024-12-16,76,59.828,64.775,0.924,False,True,False,True,False,False,,1,True,True,True
시카,2024-12-23,77,59.379,63.261,0.939,False,True,False,True,False,False,,1,True,True,True
시카,2024-12-30,78,56.465,63.104,0.895,False,True,False,False,False,False,,2,True,True,True
시카,2025-01-06,79,56.336,63.171,0.892,False,True,False,False,False,False,,2,True,True,True
시카,2025-01-13,80,55.982,62.541,0.895,False,True,False,False,False,False,,2,True,True,True
시카,2025-01-20,81,58.471,61.275,0.954,False,True,False,True,False,False,,3,True,True,True
시카,2025-01-27,82,61.456,60.166,1.021,False,True,False,True,False,False,,1,True,True,True
시카,2025-02-03,83,63.933,59.895,1.067,False,True,False,True,False,False,,1,True,True,True
시카,2025-02-10,84,66.8,59.946,1.114,False,True,False,True,False,False,,1,True,True,True
시카,2025-02-17,85,67.768,59.391,1.141,False,True,False,True,False,False,,1,True,True,False
시카,2025-02-24,86,69.856,59.014,1.184,False,True,False,True,False,False,,1,True,False,False
시카,2025-03-03,87,68.523,59.722,1.147,False,True,False,False,False,False,,2,True,False,False
시카,2025-03-10,88,65.656,60.87,1.079,False,True,False,False,False,False,,2,True,False,False
시카,2025-03-17,89,64.04,61.873,1.035,False,True,False,False,False,False,,1,True,False,False
시카,2025-03-24,90,60.595,62.592,0.968,False,True,False,False,True,False,,4,True,False,False
시카,2025-03-31,91,57.551,62.931,0.915,False,True,False,False,False,False,,3,True,False,False
시카,2025-04-07,92,56.678,62.813,0.902,False,True,False,False,False,False,,3,True,False,False
시카,2025-04-14,93,54.837,63.426,0.865,False,True,False,False,True,False,,6,True,False,False
시카,2025-04-21,94,52.843,63.969,0.826,False,True,False,False,True,False,,5,True,True,True
시카,2025-04-28,95,51.262,63.336,0.809,False,True,False,False,True,False,,9,True,True,True
시카,2025-05-05,96,49.221,63.045,0.781,False,True,False,False,True,False,,9,True,True,True
시카,2025-05-12,97,48.36,62.215,0.777,False,True,False,False,True,False,,6,True,True,True
시카,2025-05-19,98,47.935,61.098,0.785,False,True,False,False,False,False,,4,True,True,True
시카,2025-05-26,99,48.867,59.112,0.827,False,True,False,False,False,False,,6,True,True,True
시카,2025-06-02,100,49.634,57.185,0.868,False,True,False,False,True,False,,10,True,True,True
시카,2025-06-09,101,49.552,55.746,0.889,False,True,False,False,True,False,,10,True,True,True
시카,2025-06-16,102,50.059,53.791,0.931,False,True,False,False,True,False,,10,True,True,True
시카,2025-06-23,103,48.702,52.56,0.927,False,True,False,False,False,False,,9,True,True,True
시카,2025-06-30,104,47.794,51.844,0.922,False,True,False,False,False,False,,6,True,True,True
시카,2025-07-07,105,47.074,50.916,0.925,False,True,False,False,False,False,,8,True,True,True
시카,2025-07-14,106,45.399,50.279,0.903,False,True,False,False,True,False,,17,True,True,True
시카,2025-07-21,107,44.915,49.611,0.905,False,True,False,False,False,False,,14,True,True,True
시카,2025-07-28,108,44.431,48.883,0.909,False,True,False,False,False,False,,13,True,True,True
시카,2025-08-04,109,45.505,48.329,0.942,False,True,False,False,False,False,,14,True,True,True
시카,2025-08-11,110,46.095,47.798,0.964,False,True,False,False,False,False,,5,True,True,True
시카,2025-08-18,111,47.416,47.495,0.998,False,True,False,False,False,False,,3,True,True,False
시카,2025-08-25,112,47.758,47.286,1.01,False,True,False,False,False,False,,3,True,False,False
시카,2025-09-01,113,46.826,47.377,0.988,False,True,False,False,False,False,,0,True,False,False
시카,2025-09-08,114,46.225,47.184,0.98,False,True,False,False,False,False,,4,True,False,True
시카,2025-09-15,115,43.794,47.011,0.932,False,True,False,False,False,False,,4,True,True,True
시카,2025-09-22,116,42.945,46.661,0.92,False,True,False,False,False,False,,4,True,True,True
시카,2025-09-29,117,40.75,46.468,0.877,False,True,False,False,False,False,,5,True,True,True
시카,2025-10-06,118,39.441,45.906,0.859,False,True,False,False,False,False,,1,True,True,True
시카,2025-10-13,119,40.031,45.375,0.882,False,True,False,False,False,False,,1,True,True,True
시카,2025-10-20,120,40.55,45.045,0.9,False,True,False,False,False,False,,1,True,True,True
시카,2025-10-27,121,42.532,44.361,0.959,False,True,False,False,False,False,,5,True,True,False
시카,2025-11-03,122,44.632,43.92,1.016,False,True,False,False,False,False,,5,True,False,False
시카,2025-11-10,123,44.254,43.747,1.012,False,True,False,False,False,False,,5,True,False,False
시카,2025-11-17,124,42.39,43.751,0.969,False,True,False,True,False,False,,5,True,False,False
시카,2025-11-24,125,40.609,43.37,0.936,False,True,False,True,False,False,,1,True,False,False
시카,2025-12-01,126,38.273,43.432,0.881,False,True,False,True,False,False,,1,True,False,False
시카,2025-12-08,127,36.928,42.693,0.865,False,True,False,True,False,False,,1,True,False,True
시카,2025-12-15,128,35.276,41.962,0.841,False,True,False,True,False,False,,2,True,True,True
시카,2025-12-22,129,33.093,41.297,0.801,False,True,False,True,False,False,,5,True,True,True
시카,2025-12-29,130,31.642,40.782,0.776,False,True,False,True,True,False,,6,True,True,True
시카,2026-01-05,131,31.866,40.404,0.789,False,True,False,True,True,False,,7,True,True,True
시카,2026-01-12,132,32.952,39.405,0.836,False,True,False,True,True,False,,6,True,True,True
시카,2026-01-19,133,34.733,38.745,0.896,False,True,False,True,False,False,,2,True,True,True
시카,2026-01-26,134,35.96,38.182,0.942,False,True,False,True,False,False,,2,True,True,True
시카,2026-02-02,135,36.621,37.683,0.972,False,True,False,True,False,False,,1,True,True,True
시카,2026-02-09,136,35.866,36.873,0.973,False,True,False,True,False,False,,1,True,True,True
시카,2026-02-16,137,34.745,36.145,0.961,False,True,False,True,False,False,,1,True,True,True
시카,2026-02-23,138,34.143,35.292,0.967,False,True,False,False,False,False,,1,True,True,True
시카,2026-03-02,139,34.733,35.138,0.988,False,True,False,False,True,False,,13,True,True,True
시카,2026-03-09,140,34.545,34.698,0.996,False,True,False,False,True,False,,13,True,True,True
시카,2026-03-16,141,34.745,34.191,1.016,False,True,False,False,True,False,,17,True,True,True
시카,2026-03-23,142,34.792,33.915,1.026,False,True,False,False,True,False,,16,True,True,True
시카,2026-03-30,143,33.601,34.407,0.977,False,True,False,False,False,False,,4,True,True,True
시카,2026-04-06,144,34.627,34.454,1.005,False,True,False,False,False,False,,4,True,True,True
시카,2026-04-13,145,35.665,34.741,1.027,False,True,False,False,False,False,,4,True,True,False
시카,2026-04-20,146,35.819,34.965,1.024,False,True,False,False,False,False,,4,True,False,False
시카,2026-04-27,147,34.604,34.985,0.989,False,True,False,False,False,False,,4,True,False,False
시카,2026-05-04,148,33.27,35.013,0.95,False,True,False,False,False,False,,4,True,True,
시카,2026-05-11,149,32.256,35.052,0.92,False,True,False,False,False,False,,1,True,True,
시카,2026-05-18,150,29.849,34.918,0.855,False,True,False,False,False,False,,2,True,True,
시카,2026-05-25,151,30.333,34.313,0.884,False,True,False,False,False,False,,3,True,True,
쑥 토너,2024-07-22,55,17.672,48.132,0.367,False,True,False,False,False,False,,1,True,True,True
쑥 토너,2024-07-29,56,17.672,45.259,0.39,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2024-08-05,57,23.276,39.655,0.587,False,True,False,False,False,False,,0,True,True,False
쑥 토너,2024-08-12,58,18.966,38.506,0.493,False,True,False,False,False,False,,0,True,True,False
쑥 토너,2024-08-19,59,23.707,35.92,0.66,False,True,False,False,False,False,,0,True,False,False
쑥 토너,2024-08-26,60,31.466,35.92,0.876,False,True,False,True,False,False,,0,True,False,False
쑥 토너,2024-09-02,61,28.879,33.621,0.859,False,True,False,True,False,False,,0,True,False,False
쑥 토너,2024-09-09,62,23.707,33.19,0.714,False,True,False,True,False,False,,0,True,False,False
쑥 토너,2024-09-16,63,12.931,33.764,0.383,False,True,False,True,False,False,,0,True,False,False
쑥 토너,2024-09-23,64,5.603,29.31,0.191,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2024-09-30,65,4.741,21.983,0.216,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2024-10-07,66,6.897,19.253,0.358,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2024-10-14,67,9.483,18.103,0.524,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2024-10-21,68,9.052,18.247,0.496,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2024-10-28,69,9.914,18.966,0.523,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2024-11-04,70,15.948,16.523,0.965,False,True,False,True,False,False,,0,True,False,False
쑥 토너,2024-11-11,71,13.362,15.374,0.869,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2024-11-18,72,13.362,15.374,0.869,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2024-11-25,73,14.655,14.511,1.01,False,True,False,True,False,False,,0,True,False,False
쑥 토너,2024-12-02,74,11.638,15.517,0.75,False,True,False,True,False,False,,0,True,False,True
쑥 토너,2024-12-09,75,16.379,11.925,1.373,False,True,False,True,False,False,,3,True,False,False
쑥 토너,2024-12-16,76,14.224,9.339,1.523,False,True,False,True,False,False,,3,True,True,False
쑥 토너,2024-12-23,77,9.914,9.77,1.015,False,True,False,True,False,False,,3,True,True,True
쑥 토너,2024-12-30,78,10.345,11.494,0.9,False,True,False,False,False,False,,3,True,True,False
쑥 토너,2025-01-06,79,7.759,13.075,0.593,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-01-13,80,16.379,12.213,1.341,False,True,False,False,False,False,,0,True,False,False
쑥 토너,2025-01-20,81,16.379,11.494,1.425,False,True,False,True,False,False,,0,True,False,False
쑥 토너,2025-01-27,82,10.776,12.644,0.852,False,True,False,True,False,False,,0,True,False,False
쑥 토너,2025-02-03,83,11.207,12.5,0.897,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2025-02-10,84,2.586,14.655,0.176,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2025-02-17,85,2.586,13.649,0.189,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2025-02-24,86,7.759,10.92,0.711,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2025-03-03,87,11.638,11.782,0.988,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-03-10,88,11.638,11.063,1.052,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-03-17,89,14.655,9.626,1.522,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-03-24,90,11.638,9.626,1.209,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-03-31,91,13.793,10.201,1.352,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-04-07,92,21.552,10.201,2.113,True,True,True,False,False,False,,0,True,False,True
쑥 토너,2025-04-14,93,24.138,11.207,2.154,False,True,False,False,False,False,,0,True,False,False
쑥 토너,2025-04-21,94,26.724,10.057,2.657,False,True,False,False,False,False,,0,True,False,False
쑥 토너,2025-04-28,95,18.103,12.213,1.482,False,True,False,False,False,False,,0,True,True,False
쑥 토너,2025-05-05,96,13.362,11.925,1.12,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-05-12,97,9.914,13.793,0.719,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-05-19,98,12.931,15.374,0.841,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-05-26,99,18.966,14.511,1.307,False,True,False,False,False,False,,1,True,False,False
쑥 토너,2025-06-02,100,26.724,15.517,1.722,False,True,False,False,False,False,,1,True,False,False
쑥 토너,2025-06-09,101,24.569,16.236,1.513,False,True,False,False,False,False,,1,True,False,False
쑥 토너,2025-06-16,102,16.81,17.098,0.983,False,True,False,False,False,False,,1,True,False,True
쑥 토너,2025-06-23,103,10.776,16.954,0.636,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-06-30,104,10.345,20.546,0.503,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-07-07,105,10.345,19.54,0.529,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-07-14,106,12.5,18.822,0.664,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-07-21,107,12.5,15.948,0.784,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-07-28,108,11.207,16.81,0.667,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-08-04,109,22.845,14.943,1.529,False,True,False,False,False,False,,0,True,False,False
쑥 토너,2025-08-11,110,20.69,14.08,1.469,False,True,False,False,False,False,,0,True,True,False
쑥 토너,2025-08-18,111,25.431,14.08,1.806,False,True,False,False,False,False,,0,True,False,False
쑥 토너,2025-08-25,112,21.983,16.092,1.366,False,True,False,False,False,False,,0,True,False,False
쑥 토너,2025-09-01,113,20.259,19.253,1.052,False,True,False,False,False,False,,0,True,False,False
쑥 토너,2025-09-08,114,20.259,16.667,1.216,False,True,False,False,False,False,,0,True,False,False
쑥 토너,2025-09-15,115,21.121,16.236,1.301,True,True,True,False,False,False,,0,True,False,False
쑥 토너,2025-09-22,116,15.517,14.511,1.069,True,True,False,False,False,False,,0,True,False,True
쑥 토너,2025-09-29,117,5.603,17.816,0.315,True,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-10-06,118,7.759,17.816,0.435,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2025-10-13,119,4.31,19.684,0.219,False,True,False,False,False,False,,1,True,True,True
쑥 토너,2025-10-20,120,6.466,16.236,0.398,False,True,False,False,False,False,,1,True,True,True
쑥 토너,2025-10-27,121,11.207,16.236,0.69,False,True,False,False,False,False,,1,True,True,True
쑥 토너,2025-11-03,122,14.224,16.236,0.876,False,True,False,False,False,False,,1,True,True,False
쑥 토너,2025-11-10,123,19.397,16.954,1.144,True,True,False,False,False,False,,0,True,False,False
쑥 토너,2025-11-17,124,21.552,14.655,1.471,True,True,True,True,False,True,75.0,0,True,False,False
쑥 토너,2025-11-24,125,16.81,12.356,1.36,False,True,False,True,False,False,,0,True,False,False
쑥 토너,2025-12-01,126,17.672,14.08,1.255,True,True,False,True,False,False,,0,True,False,False
쑥 토너,2025-12-08,127,15.517,14.943,1.038,False,True,False,True,False,False,,0,True,False,False
쑥 토너,2025-12-15,128,11.207,14.511,0.772,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2025-12-22,129,11.207,11.207,1.0,False,True,False,True,False,False,,1,True,True,True
쑥 토너,2025-12-29,130,7.328,13.218,0.554,False,True,False,True,False,False,,1,True,True,True
쑥 토너,2026-01-05,131,6.466,13.075,0.495,False,True,False,True,False,False,,1,True,True,True
쑥 토너,2026-01-12,132,11.638,13.075,0.89,False,True,False,True,False,False,,1,True,True,True
쑥 토너,2026-01-19,133,13.793,13.075,1.055,False,True,False,True,False,False,,0,True,True,True
쑥 토너,2026-01-26,134,18.103,13.075,1.385,True,True,True,True,False,True,65.0,0,True,False,False
쑥 토너,2026-02-02,135,21.121,13.793,1.531,True,True,True,True,False,True,75.0,0,True,False,False
쑥 토너,2026-02-09,136,18.534,14.799,1.252,True,True,False,True,False,False,,0,True,False,False
쑥 토너,2026-02-16,137,16.379,13.937,1.175,True,True,False,True,False,False,,0,True,False,False
쑥 토너,2026-02-23,138,15.948,14.368,1.11,True,True,False,False,False,False,,0,True,True,False
쑥 토너,2026-03-02,139,13.793,14.368,0.96,True,True,False,False,False,False,,0,True,False,False
쑥 토너,2026-03-09,140,13.793,13.793,1.0,True,True,False,False,False,False,,0,True,False,True
쑥 토너,2026-03-16,141,13.793,13.793,1.0,False,True,False,False,False,False,,0,True,False,True
쑥 토너,2026-03-23,142,14.655,13.793,1.063,True,True,False,False,False,False,,0,True,False,True
쑥 토너,2026-03-30,143,12.069,13.793,0.875,False,True,False,False,False,False,,0,True,False,True
쑥 토너,2026-04-06,144,12.069,14.655,0.824,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2026-04-13,145,12.069,14.655,0.824,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2026-04-20,146,12.5,16.236,0.77,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2026-04-27,147,9.914,15.661,0.633,False,True,False,False,False,False,,0,True,True,True
쑥 토너,2026-05-04,148,14.224,14.799,0.961,False,True,False,False,False,False,,0,True,True,
쑥 토너,2026-05-11,149,28.017,14.08,1.99,True,True,True,False,False,False,,0,True,False,
쑥 토너,2026-05-18,150,25.431,14.368,1.77,True,True,True,False,False,False,,0,True,False,
쑥 토너,2026-05-25,151,25.431,11.925,2.133,True,True,True,False,False,False,,0,True,False,
아스타잔틴,2024-07-22,55,23.981,26.528,0.904,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2024-07-29,56,24.354,27.228,0.894,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2024-08-05,57,23.814,27.75,0.858,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2024-08-12,58,25.018,27.936,0.896,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2024-08-19,59,31.002,28.102,1.103,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2024-08-26,60,33.716,28.066,1.201,False,True,False,True,False,False,,0,True,False,False
아스타잔틴,2024-09-02,61,35.218,27.883,1.263,False,True,False,True,False,False,,0,True,False,False
아스타잔틴,2024-09-09,62,34.631,27.364,1.266,False,True,False,True,False,False,,0,True,False,False
아스타잔틴,2024-09-16,63,29.282,28.5,1.027,False,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-09-23,64,27.402,28.736,0.954,False,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-09-30,65,27.036,28.785,0.939,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-10-07,66,27.559,28.439,0.969,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-10-14,67,27.322,28.088,0.973,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-10-21,68,25.628,28.491,0.9,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-10-28,69,24.465,28.689,0.853,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-11-04,70,24.984,29.069,0.859,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-11-11,71,29.768,29.202,1.019,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-11-18,72,33.298,28.915,1.152,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-11-25,73,35.891,28.906,1.242,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2024-12-02,74,43.754,29.058,1.506,True,True,True,True,False,True,75.0,0,True,True,True
아스타잔틴,2024-12-09,75,49.894,28.79,1.733,True,True,True,True,False,True,85.0,0,True,True,True
아스타잔틴,2024-12-16,76,60.213,28.776,2.092,True,True,True,True,False,True,85.0,0,True,True,True
아스타잔틴,2024-12-23,77,70.852,29.131,2.432,True,True,True,True,False,True,85.0,0,True,True,True
아스타잔틴,2024-12-30,78,80.691,32.099,2.514,True,True,True,False,False,False,,0,True,False,False
아스타잔틴,2025-01-06,79,82.895,35.661,2.325,True,True,True,False,False,False,,0,True,False,False
아스타잔틴,2025-01-13,80,79.167,39.713,1.993,True,True,True,False,False,False,,0,True,False,False
아스타잔틴,2025-01-20,81,70.592,43.736,1.614,True,True,True,True,False,True,85.0,0,True,True,True
아스타잔틴,2025-01-27,82,55.252,49.809,1.109,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2025-02-03,83,54.54,54.186,1.007,True,True,False,True,False,False,,0,True,True,True
아스타잔틴,2025-02-10,84,62.175,57.559,1.08,True,True,False,True,False,False,,0,True,True,False
아스타잔틴,2025-02-17,85,65.512,59.111,1.108,True,True,False,True,False,False,,0,True,True,False
아스타잔틴,2025-02-24,86,76.862,59.899,1.283,True,True,False,True,False,False,,0,True,False,False
아스타잔틴,2025-03-03,87,73.215,62.443,1.173,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-03-10,88,62.244,67.185,0.926,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-03-17,89,62.568,68.985,0.907,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-03-24,90,50.818,70.935,0.716,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-03-31,91,49.348,70.217,0.703,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-04-07,92,46.525,67.862,0.686,True,True,False,False,False,False,,0,True,True,False
아스타잔틴,2025-04-14,93,40.099,66.224,0.606,True,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-04-21,94,37.088,60.977,0.608,True,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-04-28,95,37.356,59.034,0.633,True,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-05-05,96,44.248,56.981,0.777,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-05-12,97,46.859,56.059,0.836,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-05-19,98,48.83,54.923,0.889,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-05-26,99,41.601,53.306,0.78,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-06-02,100,30.316,51.006,0.594,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-06-09,101,27.911,49.842,0.56,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-06-16,102,29.964,45.579,0.657,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-06-23,103,33.968,42.768,0.794,False,True,False,False,False,False,,0,True,False,True
아스타잔틴,2025-06-30,104,37.351,40.363,0.925,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-07-07,105,35.451,38.29,0.926,True,True,False,False,False,False,,0,True,False,True
아스타잔틴,2025-07-14,106,33.917,38.628,0.878,True,True,False,False,False,False,,0,True,False,True
아스타잔틴,2025-07-21,107,30.334,37.642,0.806,True,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-07-28,108,28.751,37.305,0.771,True,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-08-04,109,29.339,36.74,0.799,True,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-08-11,110,29.288,37.57,0.78,True,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-08-18,111,31.126,35.301,0.882,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-08-25,112,32.869,32.14,1.023,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-09-01,113,39.92,30.9,1.292,False,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-09-08,114,40.841,31.056,1.315,True,True,True,False,False,False,,0,True,False,False
아스타잔틴,2025-09-15,115,41.882,31.809,1.317,True,True,True,False,False,False,,0,True,False,False
아스타잔틴,2025-09-22,116,42.055,32.991,1.275,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-09-29,117,33.836,34.903,0.969,True,True,False,False,False,False,,1,True,False,True
아스타잔틴,2025-10-06,118,30.326,34.682,0.874,False,True,False,False,False,False,,1,True,True,True
아스타잔틴,2025-10-13,119,27.498,34.447,0.798,False,True,False,False,False,False,,1,True,True,True
아스타잔틴,2025-10-20,120,25.122,34.559,0.727,False,True,False,False,False,False,,1,True,True,True
아스타잔틴,2025-10-27,121,25.037,34.365,0.729,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-11-03,122,30.552,33.485,0.912,True,True,False,False,False,False,,0,True,True,True
아스타잔틴,2025-11-10,123,40.115,33.502,1.197,True,True,False,False,False,False,,0,True,False,False
아스타잔틴,2025-11-17,124,42.34,33.349,1.27,True,True,False,True,False,False,,0,True,False,False
아스타잔틴,2025-11-24,125,43.23,32.931,1.313,True,True,True,True,False,True,65.0,0,True,False,False
아스타잔틴,2025-12-01,126,41.278,33.906,1.217,False,True,False,True,False,False,,0,True,False,False
아스타잔틴,2025-12-08,127,34.186,36.498,0.937,False,True,False,True,False,False,,0,True,True,True
아스타잔틴,2025-12-15,128,33.176,36.506,0.909,False,True,False,True,False,False,,0,True,True,True
아스타잔틴,2025-12-22,129,35.237,34.034,1.035,False,True,False,True,False,False,,0,True,True,False
아스타잔틴,2025-12-29,130,35.369,34.052,1.039,False,True,False,True,False,False,,0,True,True,False
아스타잔틴,2026-01-05,131,34.215,33.933,1.008,False,True,False,True,False,False,,0,True,True,True
아스타잔틴,2026-01-12,132,32.76,33.546,0.977,False,True,False,True,False,False,,0,True,True,True
아스타잔틴,2026-01-19,133,31.846,34.501,0.923,False,True,False,True,False,False,,0,True,True,True
아스타잔틴,2026-01-26,134,32.774,35.733,0.917,False,True,False,True,False,False,,0,True,False,False
아스타잔틴,2026-02-02,135,31.576,36.172,0.873,False,True,False,True,False,False,,0,True,True,False
아스타잔틴,2026-02-09,136,33.449,36.092,0.927,False,True,False,True,False,False,,0,True,False,False
아스타잔틴,2026-02-16,137,30.782,36.771,0.837,False,True,False,True,False,False,,0,True,True,False
아스타잔틴,2026-02-23,138,25.593,36.474,0.702,False,True,False,False,False,False,,0,True,True,True
아스타잔틴,2026-03-02,139,31.168,33.326,0.935,False,True,False,False,False,False,,0,True,False,False
아스타잔틴,2026-03-09,140,29.775,33.128,0.899,False,True,False,False,False,False,,0,True,False,False
아스타잔틴,2026-03-16,141,30.062,32.622,0.922,False,True,False,False,False,False,,0,True,False,False
아스타잔틴,2026-03-23,142,29.11,31.245,0.932,False,True,False,False,False,False,,0,True,False,False
